591758.9331357874 124685 40986.7 25058.9 15720.9 21407.1 14691 10089 21325
491884.38753971714 67164.5 70396.1 53495 19474.8 25109.4 20672 8565.29 27230.8
465009.9561471218 95992.8 64892.8 50201.3 21839.1 25353.2 19944.5 11921.5 32047
511170.23241274606 112932 16114.8 32001.3 13704.5 14537.8 10986.7 7356.6 23152.1
560643.1775916885 47220.1 47735.4 60252.1 33971.6 21261 18486.5 14106.4 42640.7
592213.5301550294 73790.8 35884.6 34496.6 18216.6 22668.9 25585.3 11961.5 35771.6
582109.5213413888 115810 30039 50304.3 37294.9 39391.3 27835.2 14799.4 44867.2
659756.1449119645 125748 59543.4 41874.1 24895.5 27331.1 32715.9 9750.5 46514.4
448740.73850944766 134508 58675.7 37778.6 29477.1 39140.7 26954.4 15006.8 45568
520321.4880202361 96157.6 127999 43557.9 39836.4 24270.4 31259.2 13838.3 48708.5
473537.7853700894 68737.3 53038.5 21467.8 19623.2 17472.2 16998 10450.5 26375.6
548615.3856235417 46979.6 72063.3 51683.1 37370.5 41749.3 47584.2 30536.2 79272.2
378229.3929052104 200375 38484.5 25606.4 8871.87 8671.76 9068.18 5110.73 17355.9
481416.849130968 44779.5 88118.1 35671.1 19015.1 17159.3 19644.2 9531.92 32612.3
576609.468541402 89745.9 52801.8 51061.9 42259 42753.7 32799.2 17648.1 43602.9
370951.1614407285 79714.3 55551.5 20888.5 19489.9 18770.9 26513.9 13175.3 53140.5
555183.101325784 217120 64044.7 33532.2 16161.1 31747.5 26201.8 16527 43846.6
465283.5090483174 96961.8 68250.4 54014.2 52431.7 58894.8 29492.8 19887.1 50797.2
326624.99116306903 169411 62654.5 35061.2 22074.8 18937.7 16515.5 8592.64 32876.3
478148.71074159443 40556 68878.2 25888.2 34564.4 26493.5 24564.2 13792.2 33245.1
542700.5864825989 44887.9 34999.7 45049.6 28036.2 26572.7 26646.6 12373 32813.2
497415.84092375403 112566 35063 43301.2 55447.8 39592.6 32083.4 14483.4 52790.6
473819.344268301 71665.7 36932.4 60829.9 23969.3 17290.2 24160 12531 30187.1
495949.1892663639 132995 138572 57528.9 48169.7 75756.5 55283 24450.9 56488.9
474686.68060214777 171421 25161.7 17635.9 27506.7 21089.2 27777.8 15163.8 47127.4
452561.38045379077 115522 9221.15 23695.6 15756.2 12398 13467.2 8092.14 16756
534705.3020901441 560803 156698 89430.8 62169.5 83441.4 131557 59990 153620
510091.35862313316 127997 41608.5 20092 15633.3 9795.11 13899.6 11262.6 36911.3
524117.297931971 215229 104079 42775.2 24810.8 23582.2 37663.7 19605.4 65152.8
323338.6079978334 69414.1 83658.1 33136.6 11557.3 15624.6 14220.1 6900.44 27040.4
537836.7794409278 119337 31963 43955.6 13178.2 19590.3 11546.7 9286.46 23922.3
546494.6759379129 80817.3 18723.4 18112.5 17482.3 13712.2 12584.3 6446.75 25585.9
537347.0825596991 51877.5 57130.4 60558.1 28152.7 35134.6 26741.6 18439.1 38134.1
404823.9640862015 172837 45413.7 24170.7 16057.9 19816 14935.8 12535.7 46590.2
419769.08908207016 30649.4 38425.3 28811.9 12985.3 21010 20372.8 12461.4 41901.4
